recipe_id,version_id,composition_status,ingredient_count,occurrence_count,source_kcal,calculated_kcal,rounded_match_to_source,servings,servings_source,instructions_status,editable_ingredient_composition
base:recipe:fiocchi-di-latte-e-frutta,base:recipe-version:fiocchi-di-latte-e-frutta:9e931cb1de4dc46b,structured,2,1,152.5,152.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:fiocchi-di-latte-e-frutta,base:recipe-version:fiocchi-di-latte-e-frutta:a04db2a4f28dd5ca,structured,2,1,167.2,167.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:french-toast-delicato-con-frutta,base:recipe-version:french-toast-delicato-con-frutta:7a41c615f143ffb0,structured,5,2,385.1,385.14,True,1.0,inferred_single_person_meal,missing,True
base:recipe:french-toast-delicato-con-frutta,base:recipe-version:french-toast-delicato-con-frutta:933b4db38fc2b812,structured,5,3,359.6,359.64,True,1.0,inferred_single_person_meal,missing,True
base:recipe:french-toast-delicato-con-frutta,base:recipe-version:french-toast-delicato-con-frutta:9b1a650c7d194ae3,structured,5,3,354.4,354.44,True,1.0,inferred_single_person_meal,missing,True
base:recipe:french-toast-delicato-con-frutta,base:recipe-version:french-toast-delicato-con-frutta:dd90456291668ba2,structured,5,1,374.3,374.34,True,1.0,inferred_single_person_meal,missing,True
base:recipe:french-toast-delicato-con-frutta,base:recipe-version:french-toast-delicato-con-frutta:ebc8ff9f4934fbbe,structured,5,1,353.1,353.14,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-bietole,base:recipe-version:frittata-morbida-con-patate-e-bietole:4ceadffcb97291ae,structured,6,1,397.1,397.07,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-bietole,base:recipe-version:frittata-morbida-con-patate-e-bietole:939437f9f12695ed,structured,6,1,471.9,471.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-bietole,base:recipe-version:frittata-morbida-con-patate-e-bietole:cc644aa964095fb2,structured,6,1,408.6,408.62,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-bietole,base:recipe-version:frittata-morbida-con-patate-e-bietole:f7872634ef9f935d,structured,6,1,377.8,377.82,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-broccoli,base:recipe-version:frittata-morbida-con-patate-e-broccoli:8701b0b7862afb5e,structured,6,1,516.7,516.65,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-broccoli,base:recipe-version:frittata-morbida-con-patate-e-broccoli:cffce576cbf6629f,structured,6,2,429.2,429.22,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carciofi,base:recipe-version:frittata-morbida-con-patate-e-carciofi:0c24449fdeeca124,structured,6,1,503.5,503.47,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carciofi,base:recipe-version:frittata-morbida-con-patate-e-carciofi:a92cb4af6dd5809a,structured,6,1,473.5,473.52,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carote,base:recipe-version:frittata-morbida-con-patate-e-carote:1466ea910c3b14da,structured,6,1,457.1,457.07,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carote,base:recipe-version:frittata-morbida-con-patate-e-carote:1c9276aa6149a375,structured,6,1,518.7,518.67,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carote,base:recipe-version:frittata-morbida-con-patate-e-carote:61be066e4bf7da40,structured,6,1,472.5,472.47,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carote,base:recipe-version:frittata-morbida-con-patate-e-carote:6a2118ab1c10576c,structured,6,1,411.3,411.32,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-carote,base:recipe-version:frittata-morbida-con-patate-e-carote:f181451b2f056569,structured,6,1,440.0,439.97,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-cavolfiore,base:recipe-version:frittata-morbida-con-patate-e-cavolfiore:33ac202b80b4dee3,structured,6,1,499.4,499.41,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-cavolfiore,base:recipe-version:frittata-morbida-con-patate-e-cavolfiore:c0d5057fe1983851,structured,6,1,471.3,471.32,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-fagiolini,base:recipe-version:frittata-morbida-con-patate-e-fagiolini:6ae61ad1c4f4df88,structured,6,1,427.8,427.82,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-finocchi,base:recipe-version:frittata-morbida-con-patate-e-finocchi:3387a68073be68e4,structured,6,1,400.0,400.02,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-finocchi,base:recipe-version:frittata-morbida-con-patate-e-finocchi:45c89b3402b09d45,structured,6,1,424.7,424.72,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-finocchi,base:recipe-version:frittata-morbida-con-patate-e-finocchi:c57965a0e0c322ff,structured,6,1,536.4,536.37,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-funghi,base:recipe-version:frittata-morbida-con-patate-e-funghi:a43a30cd69947d78,structured,6,1,426.7,426.67,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-funghi,base:recipe-version:frittata-morbida-con-patate-e-funghi:e7d5ae72f7e67cc1,structured,6,1,505.9,505.95,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-pomodori,base:recipe-version:frittata-morbida-con-patate-e-pomodori:e68093844fef9ded,structured,6,1,499.6,499.55,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-radicchio,base:recipe-version:frittata-morbida-con-patate-e-radicchio:1c65e63162604884,structured,6,1,447.5,447.52,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-radicchio,base:recipe-version:frittata-morbida-con-patate-e-radicchio:701da859200dfc07,structured,6,1,432.1,432.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-radicchio,base:recipe-version:frittata-morbida-con-patate-e-radicchio:977aba5ca49ebf0d,structured,6,1,498.7,498.71,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-sedano-rapa,base:recipe-version:frittata-morbida-con-patate-e-sedano-rapa:4aa7d17e29e85953,structured,6,1,524.9,524.91,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-spinaci,base:recipe-version:frittata-morbida-con-patate-e-spinaci:4e7fbac7ec929eb7,structured,6,1,439.8,439.82,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-spinaci,base:recipe-version:frittata-morbida-con-patate-e-spinaci:ba39b6b8b3ebc26e,structured,6,1,507.6,507.55,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-spinaci,base:recipe-version:frittata-morbida-con-patate-e-spinaci:c74b60520898301a,structured,6,1,468.9,468.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-zucca,base:recipe-version:frittata-morbida-con-patate-e-zucca:6e420f214ced5359,structured,6,1,444.6,444.62,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-zucca,base:recipe-version:frittata-morbida-con-patate-e-zucca:aff20ebaacfc20c3,structured,6,1,467.7,467.72,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-zucca,base:recipe-version:frittata-morbida-con-patate-e-zucca:bfebc380c34367d8,structured,6,1,416.0,415.97,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-zucca,base:recipe-version:frittata-morbida-con-patate-e-zucca:cddc0bfc9980a752,structured,6,1,440.8,440.77,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-zucchine,base:recipe-version:frittata-morbida-con-patate-e-zucchine:69d14f786986115a,structured,6,1,426.4,426.37,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frittata-morbida-con-patate-e-zucchine,base:recipe-version:frittata-morbida-con-patate-e-zucchine:ac7478707f1f2ce8,structured,6,1,472.6,472.57,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-fiocchi-di-latte-su-gallette,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:8251a2bb8772b898,structured,3,1,187.0,186.96,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-fiocchi-di-latte-su-gallette,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:8437e8a9db470b3e,structured,3,4,181.4,181.36,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-fiocchi-di-latte-su-gallette,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:afe7761b46d14247,structured,3,3,174.9,174.86,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-fiocchi-di-latte-su-gallette,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:bafeb21a29f7b2a0,structured,3,5,187.9,187.86,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:19afe46eb173843c,structured,2,3,114.3,114.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:5e9b70b7af6c0676,structured,2,1,132.9,132.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:5f95b4386b897740,structured,2,1,166.5,166.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:b12cf457d3be7766,structured,2,3,133.8,133.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:b22d0eeea27c3fc8,structured,2,3,128.6,128.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:b8a57004e77f9cca,structured,2,1,120.8,120.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:e22cb752c07b71e7,structured,2,6,127.3,127.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-grana,base:recipe-version:frutta-e-grana:eab8e6f05d2fd0e9,structured,2,1,116.7,116.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-mandorle,base:recipe-version:frutta-e-mandorle:c54c36003b8b56a9,structured,2,1,120.4,120.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-mandorle,base:recipe-version:frutta-e-mandorle:cf32a2fabea95479,structured,2,5,153.1,153.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-mandorle,base:recipe-version:frutta-e-mandorle:f4946c3f96529e3f,structured,2,1,100.9,100.92,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:400146dc9e9c56e4,structured,2,4,110.0,110.04,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:62c8e8712f5c0200,structured,2,1,104.8,104.84,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:793cbb29b0233305,structured,2,3,117.8,117.84,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:971bc3435c9f8b39,structured,2,2,123.4,123.44,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:c70cdc861837e7bd,structured,2,3,111.3,111.34,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:ca5c53aaebcf9575,structured,2,1,157.0,157.04,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-nocciole,base:recipe-version:frutta-e-nocciole:fe52606cbcf0b0a9,structured,2,3,134.2,134.24,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-primosale,base:recipe-version:frutta-e-primosale:28e68a4303213a74,structured,2,1,163.4,163.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-primosale,base:recipe-version:frutta-e-primosale:690fe43b02c41b50,structured,2,2,167.7,167.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-primosale,base:recipe-version:frutta-e-primosale:d88a0ba0bb75f471,structured,2,4,177.3,177.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-e-primosale,base:recipe-version:frutta-e-primosale:f07fbb430fe21152,structured,2,1,149.1,149.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:00034a19001ca591,structured,1,1,47.0,47.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:08e3edbd66951d58,structured,1,1,89.0,89.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:0dc16dbb09870c47,structured,1,1,52.0,52.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:51e096f8b79efd15,structured,1,1,53.0,53.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:66f165e587c2dffb,structured,1,1,74.0,74.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:6bdebfa528d96dc7,structured,1,1,69.0,69.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:9fa65d918b9175ba,structured,1,1,61.0,61.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:a1939163477f9174,structured,1,1,57.0,57.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:frutta-in-porzione-piccola,base:recipe-version:frutta-in-porzione-piccola:e82cc585318b0a53,structured,1,1,42.0,42.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:gallette-di-riso-e-ricotta,base:recipe-version:gallette-di-riso-e-ricotta:9f304408a83b200d,structured,2,9,90.2,90.24,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-bietole,base:recipe-version:jacket-potato-con-tonno-primosale-e-bietole:39d76c332d82bec4,structured,5,1,433.0,432.97,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-bietole,base:recipe-version:jacket-potato-con-tonno-primosale-e-bietole:52e537bd8acf2f0b,structured,5,1,471.5,471.47,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-radicchio,base:recipe-version:jacket-potato-con-tonno-primosale-e-radicchio:5735e99bd391bf1e,structured,5,1,385.1,385.07,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-radicchio,base:recipe-version:jacket-potato-con-tonno-primosale-e-radicchio:88e89b9d762228b6,structured,6,1,796.4,796.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-radicchio,base:recipe-version:jacket-potato-con-tonno-primosale-e-radicchio:f4ef71a79ec7c7d9,structured,5,1,458.2,458.22,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-spinaci,base:recipe-version:jacket-potato-con-tonno-primosale-e-spinaci:0d643e53cee5af46,structured,6,1,754.0,754.02,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-spinaci,base:recipe-version:jacket-potato-con-tonno-primosale-e-spinaci:b4d72c331a9360f4,structured,5,1,427.4,427.42,True,1.0,inferred_single_person_meal,missing,True
base:recipe:jacket-potato-con-tonno-primosale-e-spinaci,base:recipe-version:jacket-potato-con-tonno-primosale-e-spinaci:b806f47f0720c7b8,structured,5,1,489.0,489.02,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:0a94b5180d6811b4,structured,4,2,358.6,358.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:0c92a4526db020f1,structured,4,1,345.6,345.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:2c2fb270f24d9d24,structured,4,1,352.1,352.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:565d49687dc3de64,structured,4,2,390.6,390.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:957634af85ac4a41,structured,4,1,359.9,359.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:ca779e18c3f24413,structured,4,2,365.1,365.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-con-fette-classiche-e-confettura,base:recipe-version:kefir-con-fette-classiche-e-confettura:d66602f1f4ac41ea,structured,4,2,379.8,379.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-e-fette-classiche,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,structured,2,15,161.8,161.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-e-frutta,base:recipe-version:kefir-e-frutta:47da41e20e20f205,structured,2,1,155.7,155.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-e-frutta,base:recipe-version:kefir-e-frutta:5d2d12ec2da1027a,structured,2,2,150.1,150.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-e-frutta,base:recipe-version:kefir-e-frutta:683adf11bb4e919e,structured,2,1,143.6,143.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-e-frutta,base:recipe-version:kefir-e-frutta:9d9d38ab49b00b02,structured,2,3,156.6,156.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kefir-piccolo,base:recipe-version:kefir-piccolo:0120716d4b11c95a,structured,1,9,66.0,66.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kofte-di-tacchino-delicati-con-riso-e-bietole,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-bietole:2bd7b2cacf7c8223,structured,6,1,452.2,452.18,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kofte-di-tacchino-delicati-con-riso-e-bietole,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-bietole:578e4e1bfe17ab7a,structured,7,1,473.4,473.38,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kofte-di-tacchino-delicati-con-riso-e-carote,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-carote:f7b3875932ca827f,structured,6,1,485.2,485.18,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kofte-di-tacchino-delicati-con-riso-e-pomodori,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-pomodori:c9b5203823160ba9,structured,6,1,450.7,450.68,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kofte-di-tacchino-delicati-con-riso-e-radicchio,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-radicchio:53d6ef52b4a5cd5c,structured,6,1,460.2,460.18,True,1.0,inferred_single_person_meal,missing,True
base:recipe:kofte-di-tacchino-delicati-con-riso-e-spinaci,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-spinaci:ed32769eca60a57a,structured,6,1,431.5,431.54,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-corn-flakes-e-frutta,base:recipe-version:latte-corn-flakes-e-frutta:489c786e4e4694d6,structured,4,1,386.4,386.41,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-corn-flakes-e-frutta,base:recipe-version:latte-corn-flakes-e-frutta:cf62f1c1f1381a34,structured,4,1,347.2,347.21,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-e-frutta,base:recipe-version:latte-e-frutta:52f50bbedb3cc959,structured,2,2,156.9,156.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-e-frutta,base:recipe-version:latte-e-frutta:5810692902d5524f,structured,2,8,189.6,189.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-e-frutta,base:recipe-version:latte-e-frutta:8c4d1165cce186f8,structured,2,2,151.7,151.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-e-frutta,base:recipe-version:latte-e-frutta:be9de76ab5b19d0a,structured,2,1,143.9,143.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-e-gallette-di-riso,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,structured,2,20,161.7,161.66,True,1.0,inferred_single_person_meal,missing,True
base:recipe:latte-piccolo,base:recipe-version:latte-piccolo:af0c44c699cd8ae3,structured,1,9,69.0,69.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-pane-bianco-e-carote,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:584e027f54d81f53,structured,4,1,527.7,527.68,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-pane-bianco-e-carote,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:e17472dbd25f8c15,structured,4,1,399.6,399.57,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-pane-bianco-e-cavolfiore,base:recipe-version:manzo-magro-con-pane-bianco-e-cavolfiore:09d23863cdb9eb6e,structured,4,1,461.7,461.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-pane-bianco-e-cavolfiore,base:recipe-version:manzo-magro-con-pane-bianco-e-cavolfiore:11cfa27e2c7c26ad,structured,5,1,729.6,729.58,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-pane-bianco-e-zucchine,base:recipe-version:manzo-magro-con-pane-bianco-e-zucchine:a7b476a5b5a0d662,structured,4,1,396.1,396.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-polenta-e-carote,base:recipe-version:manzo-magro-con-polenta-e-carote:c034ee16ad5033e0,structured,4,1,477.7,477.68,True,1.0,inferred_single_person_meal,missing,True
base:recipe:manzo-magro-con-polenta-e-zucchine,base:recipe-version:manzo-magro-con-polenta-e-zucchine:6497ec9726ad6c1b,structured,4,1,434.5,434.48,True,1.0,inferred_single_person_meal,missing,True
base:recipe:merluzzo-con-patate-e-bietole,base:recipe-version:merluzzo-con-patate-e-bietole:d178944750ee4438,structured,5,1,449.0,449.04,True,1.0,inferred_single_person_meal,missing,True
base:recipe:merluzzo-con-patate-e-cavolfiore,base:recipe-version:merluzzo-con-patate-e-cavolfiore:2e0a3d9a14d82fa0,structured,4,1,399.3,399.34,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-mozzarella-e-frutta,base:recipe-version:mini-mozzarella-e-frutta:4d74648cf26002ef,structured,2,1,231.8,231.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-mozzarella-e-frutta,base:recipe-version:mini-mozzarella-e-frutta:a03f0d2b85fcd141,structured,2,1,198.2,198.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-mozzarella-e-frutta,base:recipe-version:mini-mozzarella-e-frutta:d4970970de0e2aab,structured,2,3,192.6,192.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-mozzarella-e-frutta,base:recipe-version:mini-mozzarella-e-frutta:d50104179f7dd94e,structured,2,3,193.9,193.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-panino-bianco-con-bresaola,base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,structured,2,1,132.8,132.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-panino-bianco-con-bresaola,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,structured,2,17,138.1,138.05,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-panino-con-tacchino-a-fette,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,structured,2,8,140.0,140.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-piadina-con-tacchino-e-robiola,base:recipe-version:mini-piadina-con-tacchino-e-robiola:56c4ffbd2213f20d,structured,4,2,417.7,417.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-piadina-con-tacchino-e-robiola,base:recipe-version:mini-piadina-con-tacchino-e-robiola:82b30f81245be73d,structured,4,1,413.4,413.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-piadina-con-tacchino-e-robiola,base:recipe-version:mini-piadina-con-tacchino-e-robiola:84945f17e68be9e8,structured,4,1,451.3,451.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-piadina-con-tacchino-e-robiola,base:recipe-version:mini-piadina-con-tacchino-e-robiola:a13b6e47fda1968b,structured,4,1,399.1,399.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-piadina-con-tacchino-e-robiola,base:recipe-version:mini-piadina-con-tacchino-e-robiola:a3ee748df4965850,structured,4,2,418.6,418.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mini-piadina-con-tacchino-e-robiola,base:recipe-version:mini-piadina-con-tacchino-e-robiola:a9b830a3c5b09b17,structured,4,4,412.1,412.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:mozzarella-e-pomodorini,base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,structured,2,9,143.0,143.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:nasello-con-pane-bianco-e-fagiolini,base:recipe-version:nasello-con-pane-bianco-e-fagiolini:c2d1f365a35492b7,structured,4,1,422.6,422.62,True,1.0,inferred_single_person_meal,missing,True
base:recipe:nasello-con-pane-bianco-e-finocchi,base:recipe-version:nasello-con-pane-bianco-e-finocchi:fb6cecf679eeabdd,structured,4,1,386.8,386.82,True,1.0,inferred_single_person_meal,missing,True
base:recipe:nasello-con-pane-bianco-e-radicchio,base:recipe-version:nasello-con-pane-bianco-e-radicchio:e5aa19fc76b39721,structured,4,1,424.2,424.24,True,1.0,inferred_single_person_meal,missing,True
base:recipe:nasello-con-pane-bianco-e-spinaci,base:recipe-version:nasello-con-pane-bianco-e-spinaci:107aea51ceccbf4b,structured,4,1,434.7,434.74,True,1.0,inferred_single_person_meal,missing,True
base:recipe:noodles-di-riso-con-pollo-e-bietole,base:recipe-version:noodles-di-riso-con-pollo-e-bietole:0f02d14b9aa8eefb,structured,6,1,412.7,412.71,True,1.0,inferred_single_person_meal,missing,True
base:recipe:noodles-di-riso-con-pollo-e-finocchi,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:1145cdd2934760b8,structured,6,1,422.7,422.71,True,1.0,inferred_single_person_meal,missing,True
base:recipe:noodles-di-riso-con-pollo-e-finocchi,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:2ba940cf86c249a7,structured,6,2,430.7,430.71,True,1.0,inferred_single_person_meal,missing,True
